pwsId,year,analyteCode,pwsName,countyServed,cityServed,waterSource,mean,max,populationServed,fips
1370003,2022,Arsenic,Dawson,Lac Qui Parle,Dawson,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1540,27073
1370004,2022,Arsenic,Madison,Lac Qui Parle,Madison,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1551,27073
1380001,2022,Arsenic,Beaver Bay,Lake,Beaver Bay,Surface Water,0.5 ug/L (ND),0.5 ug/L (ND),181,27075
1380003,2022,Arsenic,Silver Bay,Lake,Silver Bay,Surface Water,0.5 ug/L (ND),0.5 ug/L (ND),1868,27075
1380005,2022,Arsenic,Two Harbors,Lake,Two Harbors,Surface Water,0.5 ug/L (ND),0.5 ug/L (ND),3613,27075
1390001,2022,Arsenic,Baudette,Lake of the Woods,Baudette,Groundwater,2.91 ug/L,2.91 ug/L,966,27077
1390002,2022,Arsenic,Anchor Bay Park,Lake of the Woods,Baudette,Groundwater,1.85 ug/L,1.93 ug/L,100,27077
1400001,2022,Arsenic,Cleveland,Le Sueur,Cleveland,Groundwater,1.89 ug/L,1.89 ug/L,719,27079
1400003,2022,Arsenic,Elysian,Le Sueur,Elysian,Groundwater,6.0 ug/L,6.0 ug/L,656,27079
1400005,2022,Arsenic,Kasota,Le Sueur,Kasota,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),670,27079
1400006,2022,Arsenic,Valley Mobile Home Park,Le Sueur,Kasota,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),34,27079
1400007,2022,Arsenic,Kilkenny,Le Sueur,Kilkenny,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),134,27079
1400008,2022,Arsenic,Le Center,Le Sueur,Le Center,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),2492,27079
1400010,2022,Arsenic,LeSueur,Le Sueur,LeSueur,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),4050,27079
1400012,2022,Arsenic,Montgomery,Le Sueur,Montgomery,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),3000,27079
1400013,2022,Arsenic,New Prague,Le Sueur,New Prague,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),7585,27079
1400019,2022,Arsenic,Lakes and Links Homeowners Association,Le Sueur,St. Peter,Groundwater,3.06 ug/L,3.79 ug/L,63,27079
1400015,2022,Arsenic,Waterville,Le Sueur,Waterville,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1868,27079
1410006,2022,Arsenic,Arco,Lincoln,Arco,Purchased Groundwater,0.99 ug/L,1.8 ug/L,74,27081
1410001,2022,Arsenic,Hendricks,Lincoln,Hendricks,Groundwater,0.99 ug/L,1.8 ug/L,713,27081
1410002,2022,Arsenic,Ivanhoe,Lincoln,Ivanhoe,Purchased Groundwater,0.99 ug/L,1.8 ug/L,559,27081
1410003,2022,Arsenic,Lake Benton,Lincoln,Lake Benton,Purchased Groundwater,0.99 ug/L,1.8 ug/L,676,27081
1410007,2022,Arsenic,Lincoln-Pipestone Rural Water System,Lincoln,Lake Benton,Purchased Surface Water,0.99 ug/L,1.8 ug/L,13644,27081
1410004,2022,Arsenic,Tyler,Lincoln,Tyler,Purchased Groundwater,0.99 ug/L,1.8 ug/L,1122,27081
1410005,2022,Arsenic,Verdi,Lincoln,Verdi,Purchased Groundwater,0.99 ug/L,1.8 ug/L,32,27081
1420001,2022,Arsenic,Balaton,Lyon,Balaton,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),639,27083
1420002,2022,Arsenic,Cottonwood,Lyon,Cottonwood,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1212,27083
1420003,2022,Arsenic,Florence,Lyon,Florence,Purchased Groundwater,0.99 ug/L,1.8 ug/L,39,27083
1420011,2022,Arsenic,Garvin,Lyon,Garvin,Purchased Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),135,27083
1420004,2022,Arsenic,Ghent,Lyon,Ghent,Purchased Groundwater,0.99 ug/L,1.8 ug/L,364,27083
1420012,2022,Arsenic,Fairview Township Water Association,Lyon,Green Valley,Purchased Groundwater,0.99 ug/L,1.8 ug/L,89,27083
1420005,2022,Arsenic,Lynd,Lyon,Lynd,Purchased Groundwater,0.99 ug/L,1.8 ug/L,448,27083
1420006,2022,Arsenic,Marshall,Lyon,Marshall,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),13680,27083
1420007,2022,Arsenic,Minneota,Lyon,Minneota,Purchased Groundwater,0.99 ug/L,1.8 ug/L,1380,27083
1420008,2022,Arsenic,Russell,Lyon,Russell,Purchased Groundwater,0.99 ug/L,1.8 ug/L,338,27083
1420009,2022,Arsenic,Taunton,Lyon,Taunton,Purchased Groundwater,0.99 ug/L,1.8 ug/L,135,27083
1420010,2022,Arsenic,Tracy,Lyon,Tracy,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),2154,27083
1440001,2022,Arsenic,Bejou,Mahnomen,Bejou,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),84,27087
1440002,2022,Arsenic,Mahnomen,Mahnomen,Mahnomen,Groundwater,3.57 ug/L,3.57 ug/L,1240,27087
1440004,2022,Arsenic,Waubun,Mahnomen,Waubun,Groundwater,3.38 ug/L,3.38 ug/L,409,27087
1450001,2022,Arsenic,Alvarado,Marshall,Alvarado,Purchased Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),388,27089
1450002,2022,Arsenic,Argyle,Marshall,Argyle,Groundwater,1.27 ug/L,1.27 ug/L,544,27089
1450004,2022,Arsenic,Kittson-Marshall Rural Water System,Marshall,Donaldson,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),952,27089
1450003,2022,Arsenic,Grygla,Marshall,Grygla,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),180,27089
1450013,2022,Arsenic,Holt,Marshall,Holt,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),90,27089
1450006,2022,Arsenic,Middle River,Marshall,Middle River,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),304,27089
1450007,2022,Arsenic,Newfolden,Marshall,Newfolden,Groundwater,3.65 ug/L,3.65 ug/L,351,27089
1450008,2022,Arsenic,Oslo,Marshall,Oslo,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),237,27089
1450009,2022,Arsenic,Stephen,Marshall,Stephen,Purchased Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),588,27089
1450010,2022,Arsenic,Strandquist,Marshall,Strandquist,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),77,27089
1450011,2022,Arsenic,Viking,Marshall,Viking,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),76,27089
1450005,2022,Arsenic,Marshall-Polk Rural Water System,Marshall,Warren,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),3295,27089
1450012,2022,Arsenic,Warren,Marshall,Warren,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1589,27089
1460001,2022,Arsenic,Ceylon,Martin,Ceylon,Groundwater,1.19 ug/L,1.19 ug/L,369,27091
1460002,2022,Arsenic,Dunnell,Martin,Dunnell,Groundwater,8.01 ug/L,8.64 ug/L,167,27091
1460003,2022,Arsenic,Fairmont,Martin,Fairmont,Surface Water,1.55 ug/L,1.55 ug/L,10328,27091
1460004,2022,Arsenic,Granada,Martin,Granada,Groundwater,2.75 ug/L,2.75 ug/L,297,27091
1460006,2022,Arsenic,Northrop,Martin,Northrop,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),211,27091
1460007,2022,Arsenic,Sherburn,Martin,Sherburn,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1058,27091
1460009,2022,Arsenic,Trimont,Martin,Trimont,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),734,27091
1460010,2022,Arsenic,Truman,Martin,Truman,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1115,27091
1460011,2022,Arsenic,Welcome,Martin,Welcome,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),653,27091
1430001,2022,Arsenic,Biscay,McLeod,Biscay,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),113,27085
1430002,2022,Arsenic,Brownton,McLeod,Brownton,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),762,27085
1430003,2022,Arsenic,Glencoe,McLeod,Glencoe,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),5607,27085
1430004,2022,Arsenic,Hutchinson,McLeod,Hutchinson,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),14590,27085
1430005,2022,Arsenic,Northview Court,McLeod,Hutchinson,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),60,27085
1430006,2022,Arsenic,Lester Prairie,McLeod,Lester Prairie,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1904,27085
1430007,2022,Arsenic,Plato,McLeod,Plato,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),319,27085
1430008,2022,Arsenic,Silver Lake,McLeod,Silver Lake,Groundwater,7.69 ug/L,7.69 ug/L,837,27085
1430009,2022,Arsenic,Stewart,McLeod,Stewart,Groundwater,4.972 ug/L,7.12 ug/L,482,27085
1430010,2022,Arsenic,Winsted,McLeod,Winsted,Groundwater,4.71 ug/L,5.62 ug/L,2355,27085
1470011,2022,Arsenic,Cosmos,Meeker,Cosmos,Groundwater,4.458 ug/L,7.32 ug/L,473,27093
1470002,2022,Arsenic,Darwin,Meeker,Darwin,Groundwater,4.63 ug/L,4.63 ug/L,257,27093
1470003,2022,Arsenic,Dassel,Meeker,Dassel,Groundwater,2.5 ug/L,2.5 ug/L,1469,27093
1470012,2022,Arsenic,Eden Valley,Meeker,Eden Valley,Groundwater,1.5 ug/L,1.5 ug/L,1042,27093
1470007,2022,Arsenic,Grove City,Meeker,Grove City,Groundwater,1.1 ug/L,1.1 ug/L,635,27093
1470008,2022,Arsenic,Litchfield,Meeker,Litchfield,Groundwater,5.77 ug/L,5.77 ug/L,6786,27093
1470010,2022,Arsenic,Watkins,Meeker,Watkins,Purchased Groundwater,1.5 ug/L,1.5 ug/L,958,27093
1480016,2022,Arsenic,Bock,Mille Lacs,Bock,Groundwater,1.07 ug/L,1.07 ug/L,106,27095
1480014,2022,Arsenic,Foreston,Mille Lacs,Foreston,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),340,27095
1480001,2022,Arsenic,Isle,Mille Lacs,Isle,Groundwater,1.78 ug/L,1.85 ug/L,745,27095
1480002,2022,Arsenic,Milaca,Mille Lacs,Milaca,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),2800,27095
1480003,2022,Arsenic,Onamia,Mille Lacs,Onamia,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),875,27095
1480004,2022,Arsenic,Green Acres Mobile Home Park,Mille Lacs,Onamia,Groundwater,2.44 ug/L,2.44 ug/L,80,27095
1480017,2022,Arsenic,Pease,Mille Lacs,Pease,Groundwater,1.12 ug/L,1.12 ug/L,242,27095
1480008,2022,Arsenic,Princeton,Mille Lacs,Princeton,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),4727,27095
1480011,2022,Arsenic,Mille Lacs Island Resort,Mille Lacs,Wahkon,Groundwater,1.94 ug/L,1.94 ug/L,600,27095
1490009,2022,Arsenic,Bowlus,Morrison,Bowlus,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),300,27097
1490001,2022,Arsenic,Buckman,Morrison,Buckman,Groundwater,1.5 ug/L,1.55 ug/L,270,27097
1490002,2022,Arsenic,Little Falls,Morrison,Little Falls,Groundwater,1.93 ug/L,1.93 ug/L,8649,27097
1490003,2022,Arsenic,Motley,Morrison,Motley,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),671,27097
1490004,2022,Arsenic,Rich Prairie Sewer and Water District,Morrison,Pierz,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1500,27097
1490005,2022,Arsenic,Randall,Morrison,Randall,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),650,27097
1490006,2022,Arsenic,Royalton,Morrison,Royalton,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1236,27097
1490007,2022,Arsenic,Swanville,Morrison,Swanville,Groundwater,2.255 ug/L,4.01 ug/L,351,27097
1490008,2022,Arsenic,Upsala,Morrison,Upsala,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),425,27097
1500001,2022,Arsenic,Adams,Mower,Adams,Groundwater,2.46 ug/L,2.46 ug/L,820,27099
1500002,2022,Arsenic,Austin Utilities,Mower,Austin,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),26174,27099
1500003,2022,Arsenic,Austin Mobile Home Park,Mower,Austin,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),59,27099
1500021,2022,Arsenic,City Limits,Mower,Austin,Groundwater,2.94 ug/L,2.94 ug/L,40,27099
1500017,2022,Arsenic,Brownsdale,Mower,Brownsdale,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),682,27099
1500006,2022,Arsenic,Dexter,Mower,Dexter,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),338,27099
1500023,2022,Arsenic,Haven Hutterian Brethren,Mower,Dexter,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),50,27099
1500007,2022,Arsenic,Elkton,Mower,Elkton,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),149,27099
1500008,2022,Arsenic,Grand Meadow,Mower,Grand Meadow,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1154,27099
1500022,2022,Arsenic,Lansing Township,Mower,Lansing Township,Groundwater,3.13 ug/L,3.13 ug/L,180,27099
1500009,2022,Arsenic,LeRoy,Mower,LeRoy,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),937,27099
1500011,2022,Arsenic,Lyle,Mower,Lyle,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),553,27099
1500013,2022,Arsenic,Mapleview,Mower,Mapleview,Groundwater,1.46 ug/L,1.46 ug/L,135,27099
1500012,2022,Arsenic,Racine,Mower,Racine,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),442,27099
1500014,2022,Arsenic,Rose Creek,Mower,Rose Creek,Groundwater,2.37 ug/L,3.55 ug/L,400,27099
1500015,2022,Arsenic,Sargeant,Mower,Sargeant,Groundwater,4.43 ug/L,4.84 ug/L,61,27099
1500016,2022,Arsenic,Waltham,Mower,Waltham,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),168,27099
1510001,2022,Arsenic,Avoca,Murray,Avoca,Groundwater,5.33 ug/L,5.33 ug/L,142,27101
1510002,2022,Arsenic,Chandler,Murray,Chandler,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),270,27101
1510003,2022,Arsenic,Currie,Murray,Currie,Groundwater,2.74 ug/L,2.74 ug/L,226,27101
1510010,2022,Arsenic,Dovray,Murray,Dovray,Purchased Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),61,27101
1510005,2022,Arsenic,Fulda,Murray,Fulda,Groundwater,1.185 ug/L,1.29 ug/L,1318,27101
1510006,2022,Arsenic,Hadley,Murray,Hadley,Groundwater,2.96 ug/L,2.96 ug/L,56,27101
1510007,2022,Arsenic,Iona,Murray,Iona,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),162,27101
1510008,2022,Arsenic,Lake Wilson,Murray,Lake Wilson,Groundwater,1.94 ug/L,1.99 ug/L,247,27101
1510009,2022,Arsenic,Slayton,Murray,Slayton,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),2136,27101
1520001,2022,Arsenic,Courtland,Nicollet,Courtland,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),635,27103
1520007,2022,Arsenic,Klossner Water Association,Nicollet,Klossner,Groundwater,9.04 ug/L,9.04 ug/L,54,27103
1520002,2022,Arsenic,Lafayette,Nicollet,Lafayette,Groundwater,1.31 ug/L,1.31 ug/L,504,27103
1520004,2022,Arsenic,Nicollet,Nicollet,Nicollet,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1117,27103
1520005,2022,Arsenic,North Mankato,Nicollet,North Mankato,Groundwater,1.14 ug/L,1.14 ug/L,13462,27103
1520006,2022,Arsenic,Saint Peter,Nicollet,St. Peter,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),11784,27103
1530001,2022,Arsenic,Adrian,Nobles,Adrian,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1211,27105
1530003,2022,Arsenic,Brewster,Nobles,Brewster,Purchased Groundwater,0.99 ug/L,1.8 ug/L,473,27105
1530004,2022,Arsenic,Dundee,Nobles,Dundee,Purchased Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),68,27105
1530005,2022,Arsenic,Ellsworth,Nobles,Ellsworth,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),462,27105
1530006,2022,Arsenic,Leota,Nobles,Leota,Purchased Groundwater,0.99 ug/L,1.8 ug/L,209,27105
1530007,2022,Arsenic,Lismore,Nobles,Lismore,Purchased Groundwater,0.99 ug/L,1.8 ug/L,232,27105
1530012,2022,Arsenic,Reading,Nobles,Reading,Purchased Groundwater,0.99 ug/L,1.8 ug/L,75,27105
1530008,2022,Arsenic,Round Lake,Nobles,Round Lake,Groundwater,0.99 ug/L,1.8 ug/L,376,27105
1530009,2022,Arsenic,Rushmore,Nobles,Rushmore,Groundwater,0.99 ug/L,1.8 ug/L,342,27105
1530010,2022,Arsenic,Wilmont,Nobles,Wilmont,Groundwater,0.99 ug/L,1.8 ug/L,344,27105
1530011,2022,Arsenic,Worthington,Nobles,Worthington,Purchased Surface Water,2.83 ug/L,2.83 ug/L,13288,27105
1540001,2022,Arsenic,Ada,Norman,Ada,Groundwater,4.25 ug/L,8.0 ug/L,1740,27107
1540002,2022,Arsenic,Borup,Norman,Borup,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),101,27107
1540011,2022,Arsenic,Flom Township,Norman,Flom,Groundwater,8.92 ug/L,13.0 ug/L,26,27107
1540010,2022,Arsenic,Gary,Norman,Gary,Groundwater,2.49 ug/L,2.49 ug/L,227,27107
1540003,2022,Arsenic,Halstad,Norman,Halstad,Groundwater,1.01 ug/L,1.01 ug/L,576,27107
1540004,2022,Arsenic,Hendrum,Norman,Hendrum,Groundwater,5.18 ug/L,5.18 ug/L,284,27107
1540006,2022,Arsenic,Perley,Norman,Perley,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),112,27107
1540007,2022,Arsenic,Shelly,Norman,Shelly,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),179,27107
1540008,2022,Arsenic,Twin Valley,Norman,Twin Valley,Groundwater,1.77 ug/L,1.77 ug/L,723,27107
1550001,2022,Arsenic,Byron,Olmsted,Byron,Groundwater,1.73 ug/L,1.77 ug/L,6312,27109
1550002,2022,Arsenic,Country Home Trailer Park,Olmsted,Byron,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),56,27109
1550005,2022,Arsenic,Chosen Valley Mobile Home Park,Olmsted,Chatfield,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),73,27109
1550004,2022,Arsenic,Dover,Olmsted,Dover,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),792,27109
1550006,2022,Arsenic,Eyota,Olmsted,Eyota,Groundwater,0.5 ug/L,0.5 ug/L,2043,27109
1550008,2022,Arsenic,Oronoco Estates MHC,Olmsted,Oronoco,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),505,27109
1550009,2022,Arsenic,Clearwater Well Company,Olmsted,Oronoco,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),65,27109
1550031,2022,Arsenic,Kings Park - Hyland Addition,Olmsted,Oronoco,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),40,27109
1550036,2022,Arsenic,Oronoco,Olmsted,Oronoco,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1800,27109
1550003,2022,Arsenic,Zumbro Ridge Estates,Olmsted,Rochester,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),270,27109
1550010,2022,Arsenic,Rochester,Olmsted,Rochester,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),121395,27109
1550016,2022,Arsenic,Sunrise Mobile Home Park,Olmsted,Rochester,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),45,27109
1550020,2022,Arsenic,Chester Heights,Olmsted,Rochester,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),300,27109
1550029,2022,Arsenic,Hallmark Terrace Mobile Home Park,Olmsted,Rochester,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),170,27109
1550035,2022,Arsenic,Briarwood Subdivision,Olmsted,Rochester,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),90,27109
1550026,2022,Arsenic,Stewartville,Olmsted,Stewartville,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),6850,27109
1560001,2022,Arsenic,Battle Lake,Otter Tail,Battle Lake,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),918,27111
1560004,2022,Arsenic,Battle Lake Mobile Home Park,Otter Tail,Battle Lake,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),31,27111
1560008,2022,Arsenic,Dalton,Otter Tail,Dalton,Groundwater,8.6575 ug/L,12.7 ug/L,308,27111
1560007,2022,Arsenic,Deer Creek,Otter Tail,Deer Creek,Groundwater,5.0 ug/L,5.0 ug/L,322,27111
1560028,2022,Arsenic,Elizabeth,Otter Tail,Elizabeth,Groundwater,12.8 ug/L,17.0 ug/L,168,27111
1560014,2022,Arsenic,Fergus Falls,Otter Tail,Fergus Falls,Surface Water,0.5 ug/L (ND),0.5 ug/L (ND),14194,27111
1560030,2022,Arsenic,River and Woods Mobile Home Park,Otter Tail,Fergus Falls,Groundwater,10.575 ug/L,10.8 ug/L,25,27111
1560016,2022,Arsenic,Henning,Otter Tail,Henning,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),850,27111
1560017,2022,Arsenic,New York Mills,Otter Tail,New York Mills,Groundwater,9.23 ug/L,9.23 ug/L,1294,27111
1560032,2022,Arsenic,Ottertail,Otter Tail,Ottertail,Purchased Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),643,27111
1560018,2022,Arsenic,Parkers Prairie,Otter Tail,Parkers Prairie,Groundwater,2.16 ug/L,2.16 ug/L,1086,27111
1560019,2022,Arsenic,Pelican Rapids,Otter Tail,Pelican Rapids,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),2577,27111
1560035,2022,Arsenic,Stony Bar Association,Otter Tail,Pelican Rapids,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),38,27111
1560023,2022,Arsenic,Perham,Otter Tail,Perham,Groundwater,1.09 ug/L,1.09 ug/L,3421,27111
1560026,2022,Arsenic,Underwood,Otter Tail,Underwood,Groundwater,3.51 ug/L,3.51 ug/L,380,27111
1560029,2022,Arsenic,Vergas,Otter Tail,Vergas,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),335,27111
1570001,2022,Arsenic,Goodridge,Pennington,Goodridge,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),108,27113
1570002,2022,Arsenic,Saint Hilaire,Pennington,St. Hilaire,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),264,27113
1570003,2022,Arsenic,Thief River Falls,Pennington,Thief River Falls,Surface Water,0.5 ug/L (ND),0.5 ug/L (ND),8749,27113
1570004,2022,Arsenic,Basswood Mobile Home Park,Pennington,Thief River Falls,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),50,27113
1570005,2022,Arsenic,Aaseby Court,Pennington,Thief River Falls,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),50,27113
1570006,2022,Arsenic,Country Estates Mobile Home Park,Pennington,Thief River Falls,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),90,27113
1580001,2022,Arsenic,Askov,Pine,Askov,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),364,27115
1580017,2022,Arsenic,Brook Park,Pine,Brook Park,Groundwater,1.13 ug/L,1.13 ug/L,122,27115
1580002,2022,Arsenic,Finlayson,Pine,Finlayson,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),315,27115
1580004,2022,Arsenic,Riverside Seniors Community,Pine,Grasston,Groundwater,2.42 ug/L,2.42 ug/L,25,27115
1580005,2022,Arsenic,Hinckley,Pine,Hinckley,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1873,27115
1580008,2022,Arsenic,Pine City,Pine,Pine City,Groundwater,1.72 ug/L,1.72 ug/L,3127,27115
1580016,2022,Arsenic,Pokegama Estates Community Well,Pine,Pine City,Groundwater,2.14 ug/L,2.14 ug/L,55,27115
1580019,2022,Arsenic,Pokegama Lake Resort and MHP,Pine,Pine City,Groundwater,2.9 ug/L,3.32 ug/L,400,27115
1580023,2022,Arsenic,Cross Lake Housing Development,Pine,Pine City,Groundwater,1.63 ug/L,1.98 ug/L,150,27115
1580010,2022,Arsenic,Sandstone,Pine,Sandstone,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1425,27115
1580012,2022,Arsenic,Federal Correctional Institution,Pine,Sandstone,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1587,27115
1580006,2022,Arsenic,Sun Bay Mobile Home Park Campground,Pine,Sturgeon Lake,Groundwater,2.01 ug/L,2.1 ug/L,90,27115
1580021,2022,Arsenic,Sturgeon Lake,Pine,Sturgeon Lake,Groundwater,1.74 ug/L,1.74 ug/L,406,27115
1580014,2022,Arsenic,MN Correctional Facility - Willow River,Pine,Willow River,Groundwater,1.04 ug/L,1.04 ug/L,240,27115
1580020,2022,Arsenic,Willow River,Pine,Willow River,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),410,27115
1590001,2022,Arsenic,Edgerton,Pipestone,Edgerton,Groundwater,0.99 ug/L,1.8 ug/L,1171,27117
1590011,2022,Arsenic,Hatfield Municipal Water Supply,Pipestone,Hatfield,Purchased Groundwater,0.99 ug/L,1.8 ug/L,54,27117
1590010,2022,Arsenic,Holland,Pipestone,Holland,Purchased Groundwater,0.99 ug/L,1.8 ug/L,187,27117
1590003,2022,Arsenic,Ihlen,Pipestone,Ihlen,Purchased Groundwater,0.99 ug/L,1.8 ug/L,63,27117
1590004,2022,Arsenic,Jasper,Pipestone,Jasper,Purchased Groundwater,0.99 ug/L,1.8 ug/L,623,27117
1590012,2022,Arsenic,Heartland Colony,Pipestone,Lake Benton,Groundwater,4.57 ug/L,4.57 ug/L,90,27117
1590005,2022,Arsenic,Pipestone,Pipestone,Pipestone,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),4273,27117
1590007,2022,Arsenic,Ruthton,Pipestone,Ruthton,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),241,27117
1590008,2022,Arsenic,Trosky,Pipestone,Trosky,Purchased Groundwater,0.99 ug/L,1.8 ug/L,86,27117
1590009,2022,Arsenic,Woodstock,Pipestone,Woodstock,Purchased Groundwater,0.99 ug/L,1.8 ug/L,108,27117
1600014,2022,Arsenic,Beltrami,Polk,Beltrami,Groundwater,8.97 ug/L,12.3 ug/L,87,27119
1600001,2022,Arsenic,Climax,Polk,Climax,Groundwater,12.8 ug/L,27.6 ug/L,243,27119
1600002,2022,Arsenic,Crookston,Polk,Crookston,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),7482,27119
1600004,2022,Arsenic,East Grand Forks,Polk,East Grand Forks,Surface Water,0.5 ug/L (ND),0.5 ug/L (ND),9176,27119
1600005,2022,Arsenic,Erskine,Polk,Erskine,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),403,27119
1600008,2022,Arsenic,Fertile,Polk,Fertile,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),800,27119
