fips,location,year,type,age,sex,count,population,rate,unstable,ci,lci,uci
27141,Sherburne,2015-2019,Oral and pharyngeal,All Ages,All,59,472314,11.5,FALSE,(8.7 - 15.0),8.7,15
27141,Sherburne,2015-2019,Melanoma,All Ages,All,161,472314,34.5,FALSE,(29.2 - 40.5),29.2,40.5
27141,Sherburne,2010-2014,Liver and bile duct,All Ages,All,19,448485,4.5,FALSE,(2.6 - 7.1),2.6,7.1
27141,Sherburne,2010-2014,Mesothelioma,All Ages,All,3,448485,1.2 (UR),TRUE,(0.2 - 3.2),0.2,3.2
27141,Sherburne,2010-2014,Colorectal,All Ages,All,129,448485,34.4,FALSE,(28.5 - 41.1),28.5,41.1
27141,Sherburne,2010-2014,Oral and pharyngeal,All Ages,All,48,448485,11.3,FALSE,(8.3 - 15.2),8.3,15.2
27141,Sherburne,2015-2019,Kidney,All Ages,All,76,472314,15.8,FALSE,(12.4 - 19.9),12.4,19.9
27141,Sherburne,2010-2014,Esophagus,All Ages,All,18,448485,4.3,FALSE,(2.5 - 6.8),2.5,6.8
27143,Sibley,2015-2019,Brain and other nervous system,All Ages,All,7,74462,9.7 (UR),TRUE,(3.7 - 20.5),3.7,20.5
27143,Sibley,2010-2014,Oral and pharyngeal,All Ages,All,7,75487,7.6 (UR),TRUE,(3.0 - 16.2),3,16.2
27143,Sibley,2015-2019,Acute myeloid leukemia,All Ages,All,3,74462,2.3 (UR),TRUE,(0.5 - 8.3),0.5,8.3
27143,Sibley,2015-2019,Liver and bile duct,All Ages,All,6,74462,5.0 (UR),TRUE,(1.8 - 12.1),1.8,12.1
27143,Sibley,2010-2014,Lung and bronchus,All Ages,All,46,75487,47,FALSE,(34.3 - 63.2),34.3,63.2
27143,Sibley,2010-2014,Brain and other nervous system,All Ages,All,8,75487,9.0 (UR),TRUE,(3.8 - 18.2),3.8,18.2
27143,Sibley,2010-2014,Kidney,All Ages,All,24,75487,25.9,FALSE,(16.4 - 39.2),16.4,39.2
27143,Sibley,2010-2014,Thyroid,All Ages,All,7,75487,9.7 (UR),TRUE,(3.8 - 20.1),3.8,20.1
27143,Sibley,2010-2014,Non-Hodgkin lymphoma,All Ages,All,15,75487,14.4,FALSE,(8.0 - 24.6),8,24.6
27143,Sibley,2010-2014,All cancer types combined,All Ages,All,445,75487,466.7,FALSE,(423.3 - 513.5),423.3,513.5
27143,Sibley,2015-2019,Colorectal,All Ages,All,59,74462,60.6,FALSE,(45.5 - 79.4),45.5,79.4
27143,Sibley,2015-2019,Lung and bronchus,All Ages,All,50,74462,46.6,FALSE,(34.4 - 62.4),34.4,62.4
27143,Sibley,2015-2019,Kidney,All Ages,All,19,74462,18,FALSE,(10.7 - 29.1),10.7,29.1
27143,Sibley,2010-2014,Esophagus,All Ages,All,4,75487,3.5 (UR),TRUE,(0.9 - 9.9),0.9,9.9
27143,Sibley,2010-2014,Liver and bile duct,All Ages,All,5,75487,5.1 (UR),TRUE,(1.6 - 12.5),1.6,12.5
27143,Sibley,2015-2019,All cancer types combined,All Ages,All,487,74462,491.7,FALSE,(447.2 - 539.8),447.2,539.8
27143,Sibley,2010-2014,Pancreas,All Ages,All,13,75487,13.1,FALSE,(6.8 - 23.1),6.8,23.1
27143,Sibley,2015-2019,Melanoma,All Ages,All,34,74462,36.9,FALSE,(25.1 - 52.7),25.1,52.7
27143,Sibley,2015-2019,Leukemia,All Ages,All,17,74462,18,FALSE,(10.2 - 29.6),10.2,29.6
27143,Sibley,2010-2014,Mesothelioma,All Ages,All,1,75487,0.9 (UR),TRUE,(0.0 - 6.3),0,6.3
27143,Sibley,2015-2019,Non-Hodgkin lymphoma,All Ages,All,23,74462,21,FALSE,(13.2 - 32.4),13.2,32.4
27143,Sibley,2015-2019,Bladder,All Ages,All,25,74462,21.9,FALSE,(14.0 - 33.4),14,33.4
27143,Sibley,2010-2014,Larynx,All Ages,All,3,75487,3.2 (UR),TRUE,(0.6 - 9.9),0.6,9.9
27143,Sibley,2015-2019,Pancreas,All Ages,All,16,74462,15.3,FALSE,(8.6 - 25.9),8.6,25.9
27143,Sibley,2015-2019,Oral and pharyngeal,All Ages,All,9,74462,9.7 (UR),TRUE,(4.2 - 19.5),4.2,19.5
27143,Sibley,2015-2019,Larynx,All Ages,All,2,74462,1.9 (UR),TRUE,(0.2 - 8.1),0.2,8.1
27143,Sibley,2010-2014,Bladder,All Ages,All,19,75487,17.1,FALSE,(10.2 - 27.5),10.2,27.5
27143,Sibley,2010-2014,Melanoma,All Ages,All,25,75487,27.4,FALSE,(17.5 - 41.2),17.5,41.2
27143,Sibley,2010-2014,Chronic lymphocytic leukemia,All Ages,All,7,75487,7.4 (UR),TRUE,(3.0 - 15.8),3,15.8
27143,Sibley,2010-2014,Colorectal,All Ages,All,41,75487,43,FALSE,(30.6 - 59.1),30.6,59.1
27143,Sibley,2010-2014,Leukemia,All Ages,All,17,75487,18.4,FALSE,(10.6 - 30.0),10.6,30
27143,Sibley,2015-2019,Thyroid,All Ages,All,12,74462,15.6,FALSE,(7.8 - 28.0),7.8,28
27143,Sibley,2010-2014,Acute myeloid leukemia,All Ages,All,3,75487,2.8 (UR),TRUE,(0.6 - 9.2),0.6,9.2
27143,Sibley,2015-2019,Esophagus,All Ages,All,6,74462,5.3 (UR),TRUE,(1.9 - 12.6),1.9,12.6
27143,Sibley,2015-2019,Chronic lymphocytic leukemia,All Ages,All,5,74462,5.0 (UR),TRUE,(1.6 - 12.4),1.6,12.4
27143,Sibley,2015-2019,Mesothelioma,All Ages,All,1,74462,0.9 (UR),TRUE,(0.0 - 6.4),0,6.4
27145,Stearns,2015-2019,All cancer types combined,All Ages,All,3836,792260,433.3,FALSE,(419.3 - 447.6),419.3,447.6
27145,Stearns,2010-2014,Larynx,All Ages,All,13,760555,1.6,FALSE,(0.8 - 2.8),0.8,2.8
27145,Stearns,2015-2019,Oral and pharyngeal,All Ages,All,84,792260,9.3,FALSE,(7.4 - 11.6),7.4,11.6
27145,Stearns,2015-2019,Chronic lymphocytic leukemia,All Ages,All,41,792260,4.4,FALSE,(3.1 - 6.0),3.1,6
27145,Stearns,2015-2019,Brain and other nervous system,All Ages,All,53,792260,6.7,FALSE,(4.9 - 8.8),4.9,8.8
27145,Stearns,2010-2014,Melanoma,All Ages,All,174,760555,22.9,FALSE,(19.5 - 26.6),19.5,26.6
27145,Stearns,2010-2014,Liver and bile duct,All Ages,All,34,760555,4.1,FALSE,(2.8 - 5.8),2.8,5.8
27145,Stearns,2010-2014,Esophagus,All Ages,All,41,760555,5.1,FALSE,(3.7 - 7.0),3.7,7
27145,Stearns,2010-2014,Bladder,All Ages,All,189,760555,24,FALSE,(20.7 - 27.7),20.7,27.7
27145,Stearns,2015-2019,Kidney,All Ages,All,151,792260,17.1,FALSE,(14.4 - 20.1),14.4,20.1
27145,Stearns,2010-2014,Chronic lymphocytic leukemia,All Ages,All,56,760555,7,FALSE,(5.3 - 9.1),5.3,9.1
27145,Stearns,2015-2019,Mesothelioma,All Ages,All,9,792260,1.0 (UR),TRUE,(0.5 - 1.9),0.5,1.9
27145,Stearns,2015-2019,Lung and bronchus,All Ages,All,485,792260,52.8,FALSE,(48.1 - 57.8),48.1,57.8
27145,Stearns,2010-2014,All cancer types combined,All Ages,All,3635,760555,459.3,FALSE,(444.2 - 474.7),444.2,474.7
27145,Stearns,2010-2014,Acute myeloid leukemia,All Ages,All,29,760555,3.8,FALSE,(2.5 - 5.5),2.5,5.5
27145,Stearns,2015-2019,Pancreas,All Ages,All,100,792260,11.2,FALSE,(9.1 - 13.7),9.1,13.7
27145,Stearns,2010-2014,Colorectal,All Ages,All,326,760555,41.4,FALSE,(37.0 - 46.2),37,46.2
27145,Stearns,2010-2014,Thyroid,All Ages,All,103,760555,14.2,FALSE,(11.5 - 17.3),11.5,17.3
27145,Stearns,2010-2014,Leukemia,All Ages,All,129,760555,16.4,FALSE,(13.6 - 19.5),13.6,19.5
27145,Stearns,2010-2014,Non-Hodgkin lymphoma,All Ages,All,190,760555,23.9,FALSE,(20.6 - 27.6),20.6,27.6
27145,Stearns,2015-2019,Larynx,All Ages,All,30,792260,3.2,FALSE,(2.1 - 4.6),2.1,4.6
27145,Stearns,2015-2019,Colorectal,All Ages,All,308,792260,34.7,FALSE,(30.9 - 39.0),30.9,39
27145,Stearns,2010-2014,Kidney,All Ages,All,150,760555,18.7,FALSE,(15.8 - 22.1),15.8,22.1
27145,Stearns,2010-2014,Oral and pharyngeal,All Ages,All,86,760555,10.6,FALSE,(8.5 - 13.2),8.5,13.2
27145,Stearns,2015-2019,Thyroid,All Ages,All,87,792260,11.6,FALSE,(9.2 - 14.4),9.2,14.4
27145,Stearns,2015-2019,Acute myeloid leukemia,All Ages,All,39,792260,4.5,FALSE,(3.2 - 6.1),3.2,6.1
27145,Stearns,2010-2014,Brain and other nervous system,All Ages,All,49,760555,6.6,FALSE,(4.8 - 8.7),4.8,8.7
27145,Stearns,2010-2014,Lung and bronchus,All Ages,All,411,760555,51.4,FALSE,(46.5 - 56.7),46.5,56.7
27145,Stearns,2015-2019,Liver and bile duct,All Ages,All,58,792260,6.3,FALSE,(4.7 - 8.2),4.7,8.2
27145,Stearns,2015-2019,Esophagus,All Ages,All,51,792260,5.5,FALSE,(4.1 - 7.3),4.1,7.3
27145,Stearns,2015-2019,Bladder,All Ages,All,191,792260,21.5,FALSE,(18.5 - 24.9),18.5,24.9
27145,Stearns,2015-2019,Melanoma,All Ages,All,223,792260,27.3,FALSE,(23.7 - 31.3),23.7,31.3
27145,Stearns,2015-2019,Non-Hodgkin lymphoma,All Ages,All,217,792260,25,FALSE,(21.7 - 28.6),21.7,28.6
27145,Stearns,2010-2014,Mesothelioma,All Ages,All,9,760555,1.2 (UR),TRUE,(0.6 - 2.3),0.6,2.3
27145,Stearns,2015-2019,Leukemia,All Ages,All,118,792260,13.2,FALSE,(10.9 - 15.9),10.9,15.9
27145,Stearns,2010-2014,Pancreas,All Ages,All,118,760555,15,FALSE,(12.4 - 18.0),12.4,18
27147,Steele,2010-2014,Non-Hodgkin lymphoma,All Ages,All,45,182222,20.5,FALSE,(14.8 - 27.6),14.8,27.6
27147,Steele,2010-2014,Leukemia,All Ages,All,32,182222,14.9,FALSE,(10.2 - 21.3),10.2,21.3
27147,Steele,2010-2014,Larynx,All Ages,All,5,182222,2.4 (UR),TRUE,(0.8 - 5.7),0.8,5.7
27147,Steele,2010-2014,Chronic lymphocytic leukemia,All Ages,All,16,182222,7.7,FALSE,(4.4 - 12.7),4.4,12.7
27147,Steele,2015-2019,Oral and pharyngeal,All Ages,All,21,183417,8.6,FALSE,(5.2 - 13.4),5.2,13.4
27147,Steele,2015-2019,Chronic lymphocytic leukemia,All Ages,All,10,183417,4.1 (UR),TRUE,(1.9 - 7.7),1.9,7.7
27147,Steele,2015-2019,Melanoma,All Ages,All,120,183417,54.5,FALSE,(44.8 - 65.8),44.8,65.8
27147,Steele,2010-2014,Acute myeloid leukemia,All Ages,All,5,182222,2.2 (UR),TRUE,(0.7 - 5.3),0.7,5.3
27147,Steele,2010-2014,Mesothelioma,All Ages,All,3,182222,1.5 (UR),TRUE,(0.3 - 4.5),0.3,4.5
27147,Steele,2010-2014,Oral and pharyngeal,All Ages,All,22,182222,10.3,FALSE,(6.4 - 15.8),6.4,15.8
27147,Steele,2015-2019,Acute myeloid leukemia,All Ages,All,8,183417,3.8 (UR),TRUE,(1.5 - 7.7),1.5,7.7
27147,Steele,2015-2019,Brain and other nervous system,All Ages,All,9,183417,3.8 (UR),TRUE,(1.7 - 7.5),1.7,7.5
27147,Steele,2010-2014,Pancreas,All Ages,All,26,182222,12.1,FALSE,(7.8 - 18.0),7.8,18
27147,Steele,2015-2019,Pancreas,All Ages,All,33,183417,14,FALSE,(9.6 - 19.9),9.6,19.9
27147,Steele,2015-2019,Esophagus,All Ages,All,11,183417,4.9,FALSE,(2.4 - 9.0),2.4,9
27147,Steele,2010-2014,Liver and bile duct,All Ages,All,17,182222,7,FALSE,(4.0 - 11.5),4,11.5
27147,Steele,2010-2014,Kidney,All Ages,All,34,182222,16,FALSE,(11.0 - 22.6),11,22.6
27147,Steele,2010-2014,Esophagus,All Ages,All,10,182222,4.4 (UR),TRUE,(2.1 - 8.4),2.1,8.4
27147,Steele,2015-2019,Liver and bile duct,All Ages,All,18,183417,7.2,FALSE,(4.2 - 11.7),4.2,11.7
27147,Steele,2015-2019,Colorectal,All Ages,All,81,183417,32.7,FALSE,(25.8 - 41.0),25.8,41
27147,Steele,2015-2019,Kidney,All Ages,All,42,183417,18.9,FALSE,(13.4 - 26.0),13.4,26
27147,Steele,2010-2014,Bladder,All Ages,All,51,182222,22.6,FALSE,(16.7 - 30.0),16.7,30
27147,Steele,2015-2019,Mesothelioma,All Ages,All,2,183417,0.9 (UR),TRUE,(0.1 - 3.6),0.1,3.6
27147,Steele,2015-2019,Lung and bronchus,All Ages,All,109,183417,44.5,FALSE,(36.4 - 54.0),36.4,54
27147,Steele,2015-2019,All cancer types combined,All Ages,All,1021,183417,441.9,FALSE,(414.3 - 470.9),414.3,470.9
27147,Steele,2015-2019,Bladder,All Ages,All,46,183417,18.8,FALSE,(13.6 - 25.5),13.6,25.5
27147,Steele,2015-2019,Thyroid,All Ages,All,25,183417,13,FALSE,(8.2 - 19.4),8.2,19.4
27147,Steele,2010-2014,Melanoma,All Ages,All,75,182222,36.5,FALSE,(28.5 - 46.0),28.5,46
27147,Steele,2010-2014,Lung and bronchus,All Ages,All,93,182222,42.9,FALSE,(34.5 - 52.9),34.5,52.9
27147,Steele,2010-2014,All cancer types combined,All Ages,All,974,182222,454.6,FALSE,(425.9 - 484.9),425.9,484.9
27147,Steele,2010-2014,Thyroid,All Ages,All,13,182222,6.9,FALSE,(3.6 - 12.0),3.6,12
27147,Steele,2010-2014,Brain and other nervous system,All Ages,All,16,182222,7.7,FALSE,(4.3 - 12.8),4.3,12.8
27147,Steele,2015-2019,Leukemia,All Ages,All,28,183417,12.3,FALSE,(8.1 - 18.1),8.1,18.1
27147,Steele,2015-2019,Non-Hodgkin lymphoma,All Ages,All,41,183417,18,FALSE,(12.8 - 24.7),12.8,24.7
27147,Steele,2010-2014,Colorectal,All Ages,All,81,182222,36.6,FALSE,(28.9 - 45.9),28.9,45.9
27147,Steele,2015-2019,Larynx,All Ages,All,3,183417,1.2 (UR),TRUE,(0.2 - 3.8),0.2,3.8
27149,Stevens,2010-2014,Melanoma,All Ages,All,12,48745,21.8,FALSE,(11.1 - 39.0),11.1,39
27149,Stevens,2015-2019,Melanoma,All Ages,All,17,48947,36.9,FALSE,(20.3 - 61.2),20.3,61.2
27149,Stevens,2010-2014,Bladder,All Ages,All,14,48745,19.1,FALSE,(10.2 - 33.9),10.2,33.9
27149,Stevens,2015-2019,Bladder,All Ages,All,11,48947,16.8,FALSE,(7.8 - 32.4),7.8,32.4
27149,Stevens,2015-2019,Colorectal,All Ages,All,16,48947,26.9,FALSE,(15.0 - 45.0),15,45
27149,Stevens,2010-2014,Mesothelioma,All Ages,All,0,48745,null (UR),TRUE, ,null,null
27149,Stevens,2015-2019,Lung and bronchus,All Ages,All,16,48947,26.8,FALSE,(15.0 - 45.0),15,45
27149,Stevens,2010-2014,Lung and bronchus,All Ages,All,23,48745,36.7,FALSE,(22.9 - 56.5),22.9,56.5
27149,Stevens,2015-2019,Mesothelioma,All Ages,All,1,48947,1.8 (UR),TRUE,(0.0 - 11.2),0,11.2
27149,Stevens,2015-2019,Acute myeloid leukemia,All Ages,All,4,48947,6.9 (UR),TRUE,(1.9 - 18.8),1.9,18.8
27149,Stevens,2015-2019,Liver and bile duct,All Ages,All,2,48947,3.4 (UR),TRUE,(0.4 - 13.7),0.4,13.7
27149,Stevens,2010-2014,Brain and other nervous system,All Ages,All,6,48745,12.9 (UR),TRUE,(4.4 - 29.0),4.4,29
27149,Stevens,2010-2014,Non-Hodgkin lymphoma,All Ages,All,14,48745,24.9,FALSE,(13.3 - 43.0),13.3,43
27149,Stevens,2010-2014,Liver and bile duct,All Ages,All,2,48745,4.0 (UR),TRUE,(0.5 - 15.0),0.5,15
27149,Stevens,2015-2019,Leukemia,All Ages,All,15,48947,25.5,FALSE,(14.0 - 43.2),14,43.2
27149,Stevens,2015-2019,Non-Hodgkin lymphoma,All Ages,All,13,48947,23.6,FALSE,(12.0 - 41.9),12,41.9
27149,Stevens,2010-2014,Acute myeloid leukemia,All Ages,All,0,48745,null (UR),TRUE, ,null,null
27149,Stevens,2015-2019,Brain and other nervous system,All Ages,All,4,48947,7.5 (UR),TRUE,(2.0 - 20.1),2,20.1
27149,Stevens,2010-2014,Leukemia,All Ages,All,5,48745,10.0 (UR),TRUE,(3.2 - 24.1),3.2,24.1
27149,Stevens,2010-2014,Oral and pharyngeal,All Ages,All,2,48745,3.4 (UR),TRUE,(0.4 - 13.8),0.4,13.8
27149,Stevens,2015-2019,Larynx,All Ages,All,1,48947,1.4 (UR),TRUE,(0.0 - 10.4),0,10.4
27149,Stevens,2015-2019,Oral and pharyngeal,All Ages,All,6,48947,12.9 (UR),TRUE,(4.3 - 29.2),4.3,29.2
27149,Stevens,2010-2014,Chronic lymphocytic leukemia,All Ages,All,3,48745,6.0 (UR),TRUE,(1.2 - 18.2),1.2,18.2
27149,Stevens,2010-2014,Larynx,All Ages,All,3,48745,5.7 (UR),TRUE,(1.1 - 17.5),1.1,17.5
27149,Stevens,2015-2019,Kidney,All Ages,All,9,48947,16.2 (UR),TRUE,(7.2 - 31.9),7.2,31.9
27149,Stevens,2010-2014,Pancreas,All Ages,All,7,48745,8.8 (UR),TRUE,(3.4 - 20.4),3.4,20.4
27149,Stevens,2015-2019,All cancer types combined,All Ages,All,240,48947,426.3,FALSE,(370.5 - 488.3),370.5,488.3
27149,Stevens,2010-2014,Kidney,All Ages,All,6,48745,10.6 (UR),TRUE,(3.6 - 24.5),3.6,24.5
27149,Stevens,2015-2019,Pancreas,All Ages,All,22,48947,35.5,FALSE,(21.8 - 55.4),21.8,55.4
27149,Stevens,2015-2019,Chronic lymphocytic leukemia,All Ages,All,7,48947,11.9 (UR),TRUE,(4.6 - 25.7),4.6,25.7
27149,Stevens,2015-2019,Esophagus,All Ages,All,1,48947,0.8 (UR),TRUE,(0.0 - 9.3),0,9.3
27149,Stevens,2010-2014,Thyroid,All Ages,All,4,48745,8.1 (UR),TRUE,(1.8 - 22.3),1.8,22.3
27149,Stevens,2010-2014,All cancer types combined,All Ages,All,245,48745,426.9,FALSE,(372.6 - 487.1),372.6,487.1
27149,Stevens,2010-2014,Esophagus,All Ages,All,5,48745,8.0 (UR),TRUE,(2.6 - 20.1),2.6,20.1
27149,Stevens,2010-2014,Colorectal,All Ages,All,20,48745,32,FALSE,(18.7 - 51.5),18.7,51.5
27149,Stevens,2015-2019,Thyroid,All Ages,All,3,48947,2.5 (UR),TRUE,(0.5 - 11.3),0.5,11.3
27151,Swift,2010-2014,All cancer types combined,All Ages,All,311,48100,419.7,FALSE,(372.3 - 472.3),372.3,472.3
27151,Swift,2015-2019,Colorectal,All Ages,All,29,46794,38.8,FALSE,(25.1 - 58.3),25.1,58.3
27151,Swift,2010-2014,Bladder,All Ages,All,17,48100,21.1,FALSE,(12.1 - 35.5),12.1,35.5
27151,Swift,2010-2014,Liver and bile duct,All Ages,All,1,48100,1.3 (UR),TRUE,(0.0 - 10.0),0,10
27151,Swift,2010-2014,Non-Hodgkin lymphoma,All Ages,All,13,48100,15.2,FALSE,(7.8 - 28.1),7.8,28.1
27151,Swift,2015-2019,Lung and bronchus,All Ages,All,39,46794,53,FALSE,(37.1 - 74.5),37.1,74.5
27151,Swift,2010-2014,Colorectal,All Ages,All,32,48100,43.8,FALSE,(29.6 - 63.4),29.6,63.4
27151,Swift,2010-2014,Melanoma,All Ages,All,17,48100,26.9,FALSE,(15.3 - 44.6),15.3,44.6
27151,Swift,2015-2019,Esophagus,All Ages,All,5,46794,6.8 (UR),TRUE,(2.2 - 17.8),2.2,17.8
27151,Swift,2015-2019,Oral and pharyngeal,All Ages,All,14,46794,20.8,FALSE,(11.2 - 36.3),11.2,36.3
27151,Swift,2015-2019,Brain and other nervous system,All Ages,All,3,46794,5.6 (UR),TRUE,(0.9 - 17.9),0.9,17.9
27151,Swift,2015-2019,Chronic lymphocytic leukemia,All Ages,All,5,46794,6.4 (UR),TRUE,(2.0 - 17.1),2,17.1
27151,Swift,2010-2014,Mesothelioma,All Ages,All,0,48100,null (UR),TRUE, ,null,null
27151,Swift,2010-2014,Chronic lymphocytic leukemia,All Ages,All,4,48100,3.6 (UR),TRUE,(0.9 - 12.6),0.9,12.6
27151,Swift,2015-2019,Larynx,All Ages,All,1,46794,0.8 (UR),TRUE,(0.0 - 9.2),0,9.2
27151,Swift,2010-2014,Acute myeloid leukemia,All Ages,All,3,48100,4.5 (UR),TRUE,(0.7 - 15.5),0.7,15.5
27151,Swift,2010-2014,Larynx,All Ages,All,4,48100,5.3 (UR),TRUE,(1.4 - 15.6),1.4,15.6
27151,Swift,2015-2019,Bladder,All Ages,All,15,46794,20.5,FALSE,(11.4 - 35.3),11.4,35.3
27151,Swift,2010-2014,Thyroid,All Ages,All,8,48100,12.9 (UR),TRUE,(5.3 - 27.0),5.3,27
27151,Swift,2015-2019,Pancreas,All Ages,All,11,46794,14,FALSE,(6.8 - 27.2),6.8,27.2
27151,Swift,2015-2019,Melanoma,All Ages,All,15,46794,22.2,FALSE,(11.8 - 39.0),11.8,39
27151,Swift,2015-2019,Acute myeloid leukemia,All Ages,All,8,46794,12.5 (UR),TRUE,(4.7 - 27.0),4.7,27
27151,Swift,2010-2014,Oral and pharyngeal,All Ages,All,8,48100,10.0 (UR),TRUE,(4.2 - 21.7),4.2,21.7
27151,Swift,2015-2019,Thyroid,All Ages,All,8,46794,15.9 (UR),TRUE,(6.3 - 32.9),6.3,32.9
27151,Swift,2010-2014,Leukemia,All Ages,All,12,48100,16.2,FALSE,(7.7 - 30.7),7.7,30.7
27151,Swift,2015-2019,Kidney,All Ages,All,7,46794,12.3 (UR),TRUE,(4.2 - 27.5),4.2,27.5
27151,Swift,2015-2019,Liver and bile duct,All Ages,All,3,46794,3.8 (UR),TRUE,(0.8 - 13.6),0.8,13.6
27151,Swift,2010-2014,Brain and other nervous system,All Ages,All,2,48100,3.2 (UR),TRUE,(0.4 - 13.0),0.4,13
27151,Swift,2015-2019,Non-Hodgkin lymphoma,All Ages,All,25,46794,37.5,FALSE,(23.3 - 57.8),23.3,57.8
27151,Swift,2015-2019,Leukemia,All Ages,All,15,46794,21.4,FALSE,(11.3 - 37.8),11.3,37.8
27151,Swift,2015-2019,Mesothelioma,All Ages,All,0,46794,null (UR),TRUE, ,null,null
27151,Swift,2010-2014,Esophagus,All Ages,All,2,48100,2.7 (UR),TRUE,(0.3 - 12.0),0.3,12
27151,Swift,2010-2014,Pancreas,All Ages,All,6,48100,6.7 (UR),TRUE,(2.3 - 17.1),2.3,17.1
27151,Swift,2010-2014,Lung and bronchus,All Ages,All,45,48100,57.7,FALSE,(41.5 - 79.0),41.5,79
27151,Swift,2010-2014,Kidney,All Ages,All,13,48100,17.4,FALSE,(9.1 - 31.3),9.1,31.3
27151,Swift,2015-2019,All cancer types combined,All Ages,All,302,46794,429.3,FALSE,(379.0 - 485.0),379,485
27153,Todd,2015-2019,Kidney,All Ages,All,29,122469,15.2,FALSE,(10.0 - 22.6),10,22.6
27153,Todd,2015-2019,Esophagus,All Ages,All,7,122469,4.0 (UR),TRUE,(1.5 - 9.1),1.5,9.1
27153,Todd,2015-2019,Pancreas,All Ages,All,30,122469,16.2,FALSE,(10.7 - 24.0),10.7,24
27153,Todd,2015-2019,Chronic lymphocytic leukemia,All Ages,All,6,122469,2.8 (UR),TRUE,(1.0 - 7.0),1,7
27153,Todd,2010-2014,Thyroid,All Ages,All,17,123279,13.3,FALSE,(7.4 - 21.9),7.4,21.9
27153,Todd,2010-2014,Acute myeloid leukemia,All Ages,All,8,123279,5.3 (UR),TRUE,(2.2 - 11.0),2.2,11
27153,Todd,2015-2019,Colorectal,All Ages,All,70,122469,37.5,FALSE,(29.0 - 48.0),29,48
27153,Todd,2015-2019,Melanoma,All Ages,All,42,122469,26.7,FALSE,(18.7 - 37.1),18.7,37.1
27153,Todd,2015-2019,Oral and pharyngeal,All Ages,All,17,122469,10,FALSE,(5.5 - 16.9),5.5,16.9
27153,Todd,2010-2014,Chronic lymphocytic leukemia,All Ages,All,9,123279,5.2 (UR),TRUE,(2.4 - 10.4),2.4,10.4
27153,Todd,2010-2014,Leukemia,All Ages,All,26,123279,16.2,FALSE,(10.4 - 24.2),10.4,24.2
27153,Todd,2010-2014,Mesothelioma,All Ages,All,1,123279,0.6 (UR),TRUE,(0.0 - 4.0),0,4
27153,Todd,2010-2014,Oral and pharyngeal,All Ages,All,25,123279,14.7,FALSE,(9.4 - 22.1),9.4,22.1
27153,Todd,2015-2019,Thyroid,All Ages,All,16,122469,11.6,FALSE,(6.2 - 19.8),6.2,19.8
27153,Todd,2015-2019,Brain and other nervous system,All Ages,All,11,122469,7.6,FALSE,(3.5 - 14.2),3.5,14.2
27153,Todd,2015-2019,Acute myeloid leukemia,All Ages,All,10,122469,7.0 (UR),TRUE,(3.1 - 13.7),3.1,13.7
27153,Todd,2010-2014,Melanoma,All Ages,All,28,123279,18.4,FALSE,(11.8 - 27.4),11.8,27.4
27153,Todd,2010-2014,Kidney,All Ages,All,28,123279,18.3,FALSE,(11.9 - 27.2),11.9,27.2
27153,Todd,2010-2014,Brain and other nervous system,All Ages,All,8,123279,5.9 (UR),TRUE,(2.4 - 12.2),2.4,12.2
27153,Todd,2015-2019,Larynx,All Ages,All,7,122469,3.5 (UR),TRUE,(1.4 - 7.9),1.4,7.9
27153,Todd,2010-2014,Non-Hodgkin lymphoma,All Ages,All,35,123279,21.1,FALSE,(14.6 - 29.9),14.6,29.9
27153,Todd,2010-2014,Colorectal,All Ages,All,63,123279,35.5,FALSE,(27.2 - 45.8),27.2,45.8
27153,Todd,2015-2019,Bladder,All Ages,All,49,122469,25.8,FALSE,(18.9 - 34.8),18.9,34.8
27153,Todd,2015-2019,All cancer types combined,All Ages,All,749,122469,414.3,FALSE,(383.4 - 447.2),383.4,447.2
27153,Todd,2015-2019,Non-Hodgkin lymphoma,All Ages,All,39,122469,20.4,FALSE,(14.4 - 28.5),14.4,28.5
27153,Todd,2010-2014,All cancer types combined,All Ages,All,711,123279,426.9,FALSE,(394.9 - 461.0),394.9,461
27153,Todd,2015-2019,Lung and bronchus,All Ages,All,107,122469,54.4,FALSE,(44.4 - 66.3),44.4,66.3
27153,Todd,2010-2014,Larynx,All Ages,All,5,123279,2.8 (UR),TRUE,(0.9 - 7.1),0.9,7.1
27153,Todd,2010-2014,Pancreas,All Ages,All,17,123279,10.5,FALSE,(6.0 - 17.5),6,17.5
27153,Todd,2010-2014,Bladder,All Ages,All,36,123279,19.9,FALSE,(13.9 - 28.0),13.9,28
27153,Todd,2010-2014,Esophagus,All Ages,All,6,123279,3.4 (UR),TRUE,(1.2 - 7.9),1.2,7.9
27153,Todd,2010-2014,Liver and bile duct,All Ages,All,10,123279,6.4 (UR),TRUE,(3.0 - 12.2),3,12.2
27153,Todd,2015-2019,Mesothelioma,All Ages,All,2,122469,1.1 (UR),TRUE,(0.1 - 4.9),0.1,4.9
27153,Todd,2015-2019,Leukemia,All Ages,All,24,122469,15,FALSE,(9.2 - 23.2),9.2,23.2
27153,Todd,2010-2014,Lung and bronchus,All Ages,All,95,123279,55.2,FALSE,(44.4 - 68.1),44.4,68.1
27153,Todd,2015-2019,Liver and bile duct,All Ages,All,6,122469,3.3 (UR),TRUE,(1.2 - 7.9),1.2,7.9
